id_tracking_student,NIM,id_tracking_company,student_name,internship_semester,company,position,jenis_penempatan,progress_student,last_update,rejection
TS37263,202119011,TC10739,Yoga Puspitasari,7,PT Inti Makmur,Data Entry Operator,Magang,Rejected,2024-11-12,Rejection Interview User
TS37264,202013043,TC10739,Ahmad Adriansyah,9,PT Inti Makmur,Data Entry Operator,Magang,FU 3,2024-11-30,On Progress
TS37265,20211972,TC10739,Winda Setiawan,6,PT Inti Makmur,Data Entry Operator,Magang,Rejected,2024-12-14,Rejection Study Case
TS37266,202319472,TC10739,Indah Febriani,3,PT Inti Makmur,Data Entry Operator,Magang,FU 1,2024-11-16,On Progress
TS37267,20213685,TC10741,Farhan Wulandari,6,PT Mitra Konsultan,Content Creator,Magang,FU 1,2024-09-21,On Progress
TS37268,20223657,TC10741,Nanda Wijaya,3,PT Mitra Konsultan,Content Creator,Magang,FU 1,2024-09-18,On Progress
TS37269,20200469,TC10741,Hendra Hidayat,8,PT Mitra Konsultan,Content Creator,Magang,Placement,2024-09-30,Placement
TS37270,20226642,TC10741,Yuni Wulandari,4,PT Mitra Konsultan,Content Creator,Magang,Ghosting,2024-11-15,Ghosting
TS37271,202218141,TC10741,Dimas Ningsih,5,PT Mitra Konsultan,Content Creator,Magang,Placement,2024-09-22,Placement
TS37272,202324457,TC10742,Oscar Hakim,2,CV Bina Cerdas,Production Planning Intern,Magang,Finish,2025-03-27,On Progress
TS37273,20219211,TC10742,Wulan Ardiansyah,7,CV Bina Cerdas,Production Planning Intern,Magang,Ghosting,2025-03-09,Ghosting
TS37274,202219926,TC10743,Riska Firdaus,4,PT Gemilang Digital,HR Intern,Magang,Placement,2024-09-24,Placement
TS37275,20196098,TC10743,Rangga Handoko,9,PT Gemilang Digital,HR Intern,Magang,FU 1,2024-09-12,On Progress
TS37276,202217767,TC10743,Maulana Ramadhani,3,PT Gemilang Digital,HR Intern,Magang,Ghosting,2024-10-17,Ghosting
TS37277,202219888,TC10743,Rizky Nugroho,3,PT Gemilang Digital,HR Intern,Magang,Ghosting,2024-11-14,Ghosting
TS37278,20218561,TC10743,Ivan Budiman,7,PT Gemilang Digital,HR Intern,Magang,Placement,2024-10-28,Placement
TS37279,202117633,TC10744,Julia Wibowo,5,CV Mandiri Cerdas,Data Analyst,Full-time,FU 2,2025-03-30,On Progress
TS37280,20222132,TC10744,Bella Mahendra,3,CV Mandiri Cerdas,Data Analyst,Full-time,Final Interview,2025-04-21,On Progress
TS37281,202210732,TC10744,Fitri Oktaviani,5,CV Mandiri Cerdas,Data Analyst,Full-time,Finish,2025-04-18,Rejection Interview User
TS37282,202111832,TC10744,Galuh Kusuma,6,CV Mandiri Cerdas,Data Analyst,Full-time,FU 2,2025-04-05,On Progress
TS37283,202217289,TC10744,Qori Hakim,5,CV Mandiri Cerdas,Data Analyst,Full-time,Placement,2025-04-12,Placement
TS37284,202312393,TC10744,Kevin Anggraeni,3,CV Mandiri Cerdas,Data Analyst,Full-time,Rejected,2025-03-29,Rejection Interview User
TS37285,20238711,TC10745,Aditya Safitri,2,CV Graha Data,Marketing Staff,Part-time,Interview User,2025-01-27,On Progress
TS37286,202119727,TC10745,Kirana Sari,6,CV Graha Data,Marketing Staff,Part-time,Interview User,2025-02-04,On Progress
TS37287,20217074,TC10745,Dimas Gunawan,6,CV Graha Data,Marketing Staff,Part-time,FU 3,2025-02-11,On Progress
TS37288,202216011,TC10747,Rangga Maulana,5,PT Bina Logistik,Civil Engineer Intern,Full-time,Rejected,2024-11-08,Rejection Interview User
TS37289,202323424,TC10747,Salma Dewi,2,PT Bina Logistik,Civil Engineer Intern,Full-time,Placement,2024-11-17,Placement
TS37290,202118309,TC10747,Nurul Firmansyah,5,PT Bina Logistik,Civil Engineer Intern,Full-time,FU 1,2024-10-02,On Progress
TS37291,202218294,TC10747,Hana Gunawan,5,PT Bina Logistik,Civil Engineer Intern,Full-time,FU 2,2024-11-02,On Progress
TS37292,20217487,TC10748,Galih Febriani,7,PT Bumi Indonesia,IT Support,Magang,Rejected,2025-03-15,Rejection Study Case
TS37293,202110019,TC10748,Surya Setiawan,7,PT Bumi Indonesia,IT Support,Magang,Rejected,2025-03-27,Rejection Interview User
TS37294,202219357,TC10748,Fitri Gunawan,5,PT Bumi Indonesia,IT Support,Magang,Interview User,2025-03-09,On Progress
TS37295,202219936,TC10748,Bayu Dewi,4,PT Bumi Indonesia,IT Support,Magang,FU 1,2025-02-15,On Progress
TS37296,202116754,TC10749,Dani Nugraha,6,PT Sentosa Kreatif,Production Engineer Intern,Part-time,Ghosting,2024-12-02,Ghosting
TS37297,202121731,TC10749,Budi Hartono,7,PT Sentosa Kreatif,Production Engineer Intern,Part-time,Placement,2024-11-27,Placement
TS37298,202310704,TC10750,Mira Putra,2,CV Karya Logistik,Environmental Analyst,Magang,Rejected,2024-08-28,Rejection Interview User
TS37299,20202654,TC10750,Gibran Rahmawati,8,CV Karya Logistik,Environmental Analyst,Magang,Finish,2024-09-14,Placement
TS37300,20214320,TC10750,Hafiz Hakim,5,CV Karya Logistik,Environmental Analyst,Magang,FU 3,2024-09-19,On Progress
TS37301,20222081,TC10750,Qori Santoso,3,CV Karya Logistik,Environmental Analyst,Magang,Rejected,2024-08-28,Rejection Study Case
TS37302,202119880,TC10750,Hesti Handoko,5,CV Karya Logistik,Environmental Analyst,Magang,Finish,2024-08-17,Rejection Interview User
TS37303,202112710,TC10750,Pandu Hartono,7,CV Karya Logistik,Environmental Analyst,Magang,Finish,2024-10-30,Rejection Screening CV
TS37304,202310224,TC10750,Farhan Pratama,3,CV Karya Logistik,Environmental Analyst,Magang,Finish,2024-09-09,Ghosting
TS37305,202118844,TC10751,Galuh Dewi,6,PT Perkasa Logistik,Quality Control Staff,Magang,Rejected,2025-02-26,Rejection Screening CV
TS37306,20230044,TC10751,Mira Fitriani,2,PT Perkasa Logistik,Quality Control Staff,Magang,Ghosting,2025-04-27,Ghosting
TS37307,20222237,TC10751,Yuni Fitriani,5,PT Perkasa Logistik,Quality Control Staff,Magang,Interview User,2025-03-02,On Progress
TS37308,20220117,TC10751,Hafiz Sulistyo,4,PT Perkasa Logistik,Quality Control Staff,Magang,Study Case,2025-02-19,On Progress
TS37309,202018539,TC10751,Fani Putra,9,PT Perkasa Logistik,Quality Control Staff,Magang,CDC Briefing Student,2025-02-08,On Progress
TS37310,202023296,TC10752,Hanif Syahputra,9,CV Esa Mandiri,Customer Service Intern,Magang,Finish,2024-08-19,Ghosting
TS37311,202311285,TC10752,Faisal Safitri,2,CV Esa Mandiri,Customer Service Intern,Magang,Finish,2024-09-05,Ghosting
TS37312,20218779,TC10752,Januar Santoso,6,CV Esa Mandiri,Customer Service Intern,Magang,Placement,2024-09-19,Placement
TS37313,202221102,TC10752,Krisna Santoso,3,CV Esa Mandiri,Customer Service Intern,Magang,Rejected,2024-10-12,Rejection Interview User
TS37314,202217533,TC10752,Julia Anggara,3,CV Esa Mandiri,Customer Service Intern,Magang,FU 3,2024-10-09,On Progress
TS37315,20224296,TC10753,Taufik Mahendra,3,PT Prima Digital,Data Analyst,Full-time,Placement,2024-11-25,Placement
TS37316,20221328,TC10753,Dian Budiman,4,PT Prima Digital,Data Analyst,Full-time,FU 2,2024-10-21,On Progress
TS37317,202114239,TC10753,Eka Permana,6,PT Prima Digital,Data Analyst,Full-time,Finish,2024-09-23,Ghosting
TS37318,202014597,TC10754,Eka Putra,8,PT Bina Bersama,Quality Control Staff,Magang,Rejected,2024-12-12,Rejection Final Interview
TS37319,20211677,TC10754,Cahyo Safitri,7,PT Bina Bersama,Quality Control Staff,Magang,Placement,2025-02-17,Placement
TS37320,202219467,TC10754,Krisna Firmansyah,4,PT Bina Bersama,Quality Control Staff,Magang,FU 1,2024-12-21,On Progress
TS37321,202114499,TC10754,Sari Pangestu,5,PT Bina Bersama,Quality Control Staff,Magang,Rejected,2025-01-02,Rejection Screening CV
TS37322,202022670,TC10755,Fitri Prasetya,9,PT Mega Nusantara,Business Analyst,Magang,Rejected,2024-11-01,Rejection Screening CV
TS37323,20221175,TC10755,Candra Adriansyah,4,PT Mega Nusantara,Business Analyst,Magang,Interview User,2024-11-13,On Progress
TS37324,20217830,TC10755,Intan Fitriani,6,PT Mega Nusantara,Business Analyst,Magang,FU 1,2024-10-31,On Progress
TS37325,20214561,TC10755,Anggi Sulistyo,7,PT Mega Nusantara,Business Analyst,Magang,Selecting Student by Company,2024-10-04,On Progress
TS37326,20205672,TC10756,Winda Permana,7,PT Graha Karya,Drafter,Magang,FU 1,2024-11-25,On Progress
TS37327,20220434,TC10756,Hana Anggara,5,PT Graha Karya,Drafter,Magang,Rejected,2025-01-28,Rejection Study Case
TS37328,20228045,TC10756,Ulfa Prasetya,4,PT Graha Karya,Drafter,Magang,Interview User,2024-12-11,On Progress
TS37329,202322559,TC10757,Dian Gunawan,2,PT Nusa Solusi,Agricultural Engineer Intern,Magang,Finish,2024-10-19,On Progress
TS37330,20212112,TC10757,Indah Ramadhani,6,PT Nusa Solusi,Agricultural Engineer Intern,Magang,Selecting Student by Company,2024-09-24,On Progress
TS37331,20209506,TC10757,Maulana Wijaya,8,PT Nusa Solusi,Agricultural Engineer Intern,Magang,Ghosting,2024-11-13,Ghosting
TS37332,20233046,TC10757,Eka Hartono,2,PT Nusa Solusi,Agricultural Engineer Intern,Magang,Selecting Student by Company,2024-09-21,On Progress
TS37333,202223370,TC10758,Rani Kusuma,5,CV Indo Indonesia,Accounting Staff,Part-time,Rejected,2025-01-17,Rejection Interview User
TS37334,20223635,TC10758,Oki Anggraeni,5,CV Indo Indonesia,Accounting Staff,Part-time,Finish,2025-01-08,Placement
TS37335,202319067,TC10758,Dimas Oktaviani,3,CV Indo Indonesia,Accounting Staff,Part-time,Finish,2025-01-02,On Progress
TS37336,202311938,TC10758,Amelia Sari,2,CV Indo Indonesia,Accounting Staff,Part-time,Rejected,2025-01-27,Rejection Screening CV
TS37337,202311806,TC10758,Hafiz Handayani,2,CV Indo Indonesia,Accounting Staff,Part-time,Finish,2025-01-14,On Progress
TS37338,202113358,TC10759,Galih Kusuma,5,PT Cakra Nusantara,Actuarial Analyst Intern,Part-time,Finish,2024-12-31,Placement
TS37339,202320584,TC10759,Isna Santoso,3,PT Cakra Nusantara,Actuarial Analyst Intern,Part-time,Rejected,2024-11-06,Rejection Screening CV
TS37340,20230301,TC10759,Kirana Gunawan,2,PT Cakra Nusantara,Actuarial Analyst Intern,Part-time,Ghosting,2024-11-10,Ghosting
TS37341,20215974,TC10759,Hanif Cahyani,6,PT Cakra Nusantara,Actuarial Analyst Intern,Part-time,Study Case,2024-10-24,On Progress
TS37342,201923594,TC10760,Nisa Hidayat,9,PT Solusi Bangsa,Customer Service Intern,Part-time,Rejected,2025-02-02,Rejection Interview User
TS37343,202021866,TC10761,Bella Hakim,9,CV Sentosa Solusi,HR Intern,Magang,Placement,2024-12-16,Placement
TS37344,20209122,TC10761,Gita Anggraeni,7,CV Sentosa Solusi,HR Intern,Magang,Final Interview,2024-11-15,On Progress
TS37345,20226770,TC10761,Vina Prasetya,4,CV Sentosa Solusi,HR Intern,Magang,FU 2,2024-11-17,On Progress
TS37346,202315634,TC10762,Nadia Firmansyah,2,PT Bina Data,Software Engineer Intern,Full-time,Final Interview,2024-11-27,On Progress
TS37347,202222790,TC10762,Dwi Lestari,3,PT Bina Data,Software Engineer Intern,Full-time,Placement,2024-11-28,Placement
TS37348,201921548,TC10762,Qori Puspitasari,10,PT Bina Data,Software Engineer Intern,Full-time,Rejected,2024-12-15,Rejection Study Case
TS37349,202320953,TC10762,Oki Fitriani,3,PT Bina Data,Software Engineer Intern,Full-time,Finish,2024-12-03,On Progress
TS37350,202124582,TC10763,Gita Suryadi,6,PT Cakra Makmur,IT Support,Full-time,Placement,2025-02-14,Placement
TS37351,202221209,TC10764,Kevin Wardani,4,PT Sentosa Makmur,Geologist Intern,Magang,Rejected,2025-02-08,Rejection Screening CV
TS37352,202216101,TC10764,Farah Utami,3,PT Sentosa Makmur,Geologist Intern,Magang,Selecting Student by Company,2024-12-31,On Progress
TS37353,202223003,TC10764,Ika Febriani,5,PT Sentosa Makmur,Geologist Intern,Magang,Rejected,2025-01-28,Rejection Interview User
TS37354,202123230,TC10764,Winda Safitri,7,PT Sentosa Makmur,Geologist Intern,Magang,FU 1,2025-01-16,On Progress
TS37355,20238391,TC10764,Bunga Wijaya,2,PT Sentosa Makmur,Geologist Intern,Magang,Rejected,2024-12-30,Rejection Study Case
TS37356,202017492,TC10765,Zaki Safitri,9,CV Bakti Gemilang,IT Support,Part-time,Finish,2024-10-24,Placement
TS37357,20197295,TC10765,Qonita Wibowo,9,CV Bakti Gemilang,IT Support,Part-time,Final Interview,2024-11-07,On Progress
TS37358,20222406,TC10765,Eka Firmansyah,5,CV Bakti Gemilang,IT Support,Part-time,Placement,2024-11-03,Placement
TS37359,202221190,TC10765,Bunga Hartono,3,CV Bakti Gemilang,IT Support,Part-time,Rejected,2024-11-09,Rejection Interview User
TS37360,20214135,TC10765,Putri Nugraha,5,CV Bakti Gemilang,IT Support,Part-time,Finish,2024-11-29,On Progress
TS37361,20226610,TC10766,Devi Kusuma,3,PT Perkasa Bersama,Data Entry Operator,Magang,Finish,2025-02-04,On Progress
TS37362,202123786,TC10767,Dani Putra,6,CV Esa Informatika,Lab Technician Intern,Part-time,FU 3,2024-10-15,On Progress
TS37363,202310193,TC10767,Kevin Santoso,2,CV Esa Informatika,Lab Technician Intern,Part-time,Finish,2024-11-21,On Progress
TS37364,20210009,TC10767,Dinda Firdaus,6,CV Esa Informatika,Lab Technician Intern,Part-time,Interview User,2024-10-16,On Progress
TS37365,20210547,TC10767,Julia Rahmawati,7,CV Esa Informatika,Lab Technician Intern,Part-time,Placement,2024-10-31,Placement
TS37366,202021358,TC10767,Nadia Ardiansyah,9,CV Esa Informatika,Lab Technician Intern,Part-time,Selecting Student by Company,2024-09-05,On Progress
TS37367,20217288,TC10767,Teguh Puspitasari,5,CV Esa Informatika,Lab Technician Intern,Part-time,Rejected,2024-11-11,Rejection Interview User
TS37368,202317507,TC10767,Galih Hakim,3,CV Esa Informatika,Lab Technician Intern,Part-time,Rejected,2024-09-29,Rejection Interview User
TS37369,202310510,TC10768,Prita Handayani,2,CV Cipta Makmur,Graphic Designer,Part-time,Placement,2025-01-24,Placement
TS37370,202219426,TC10768,Zahra Utami,4,CV Cipta Makmur,Graphic Designer,Part-time,Interview User,2024-12-29,On Progress
TS37371,20215367,TC10768,Devi Anggraeni,5,CV Cipta Makmur,Graphic Designer,Part-time,Ghosting,2025-01-27,Ghosting
TS37372,202119892,TC10768,Muhammad Wardani,5,CV Cipta Makmur,Graphic Designer,Part-time,Finish,2025-03-03,On Progress
TS37373,202112630,TC10768,Tasya Pratama,7,CV Cipta Makmur,Graphic Designer,Part-time,Rejected,2025-03-11,Rejection Study Case
TS37374,20204310,TC10768,Luthfi Wijaya,7,CV Cipta Makmur,Graphic Designer,Part-time,Rejected,2025-01-12,Rejection Interview User
TS37375,20213920,TC10768,Anisa Setiawan,6,CV Cipta Makmur,Graphic Designer,Part-time,FU 1,2025-01-05,On Progress
TS37376,20203186,TC10769,Indah Budiman,9,PT Media Konsultan,UI/UX Designer,Magang,Interview User,2024-09-24,On Progress
TS37377,20203987,TC10769,Qonita Puspitasari,9,PT Media Konsultan,UI/UX Designer,Magang,Selecting Student by Company,2024-09-03,On Progress
TS37378,202215844,TC10769,Bagus Pratama,3,PT Media Konsultan,UI/UX Designer,Magang,Placement,2024-09-28,Placement
TS37379,20225062,TC10769,Elsa Firmansyah,5,PT Media Konsultan,UI/UX Designer,Magang,Selecting Student by Company,2024-08-28,On Progress
TS37380,202219688,TC10769,Farel Cahyono,4,PT Media Konsultan,UI/UX Designer,Magang,Finish,2024-08-29,Placement
TS37381,202315634,TC10770,Nadia Firmansyah,2,CV Sinergi Konsultan,IT Staff,Full-time,Final Interview,2025-01-13,On Progress
TS37382,20215739,TC10771,Anisa Handoko,6,CV Inovasi Digital,Warehouse Staff,Magang,Rejected,2024-12-20,Rejection Interview User
TS37383,202210672,TC10772,Muhammad Hakim,5,CV Gemilang Konsultan,Curriculum Developer,Magang,FU 3,2025-01-21,On Progress
TS37384,20199683,TC10772,Maya Ardiansyah,9,CV Gemilang Konsultan,Curriculum Developer,Magang,Rejected,2025-02-27,Rejection Interview User
TS37385,20213739,TC10772,Putri Ramadhan,6,CV Gemilang Konsultan,Curriculum Developer,Magang,Interview User,2024-12-30,On Progress
TS37386,20222231,TC10773,Nurul Hakim,5,PT Solusi Analitika,Quality Control Staff,Part-time,Placement,2025-01-12,Placement
TS37387,20203319,TC10773,Anggi Ramadhan,8,PT Solusi Analitika,Quality Control Staff,Part-time,FU 2,2025-01-01,On Progress
TS37388,20221051,TC10773,Intan Sari,4,PT Solusi Analitika,Quality Control Staff,Part-time,Rejected,2025-02-04,Rejection Final Interview
TS37389,202117010,TC10773,Januar Handoko,7,PT Solusi Analitika,Quality Control Staff,Part-time,Rejected,2024-12-07,Rejection Study Case
TS37390,202115195,TC10774,Hafiz Setiawan,5,PT Makmur Informatika,Agricultural Engineer Intern,Part-time,Finish,2025-04-17,Rejection Interview User
TS37391,202110156,TC10774,Rani Suryadi,6,PT Makmur Informatika,Agricultural Engineer Intern,Part-time,Finish,2025-04-04,Placement
TS37392,20236310,TC10775,Bayu Ningsih,2,PT Digital Mandiri,UI/UX Designer,Magang,Interview User,2025-03-10,On Progress
TS37393,202322126,TC10775,Sinta Setiawan,2,PT Digital Mandiri,UI/UX Designer,Magang,Ghosting,2025-04-06,Ghosting
TS37394,202118292,TC10775,Elsa Cahyani,6,PT Digital Mandiri,UI/UX Designer,Magang,CDC Briefing Student,2025-02-17,On Progress
TS37395,202315543,TC10776,Candra Syahputra,3,PT Sukses Analitika,Motion Graphic Designer,Magang,FU 3,2025-02-24,On Progress
TS37396,202221458,TC10776,Irfan Oktaviani,5,PT Sukses Analitika,Motion Graphic Designer,Magang,Placement,2025-03-22,Placement
TS37397,20223812,TC10776,Nadya Lestari,4,PT Sukses Analitika,Motion Graphic Designer,Magang,Rejected,2025-02-03,Rejection Final Interview
TS37398,20209323,TC10776,Naufal Hartono,9,PT Sukses Analitika,Motion Graphic Designer,Magang,Final Interview,2025-02-22,On Progress
TS37399,202224706,TC10776,Putri Cahyono,3,PT Sukses Analitika,Motion Graphic Designer,Magang,Rejected,2025-01-23,Rejection Interview User
TS37400,202212660,TC10777,Teguh Wijaya,4,PT Abadi Perkasa,Data Analyst,Magang,Rejected,2025-03-17,Rejection Interview User
TS37401,202315773,TC10777,Putri Sulistyo,2,PT Abadi Perkasa,Data Analyst,Magang,Placement,2025-02-19,Placement
TS37402,20221292,TC10777,Yoga Wulandari,3,PT Abadi Perkasa,Data Analyst,Magang,Ghosting,2025-03-26,Ghosting
TS37403,202219466,TC10777,Sinta Handoko,3,PT Abadi Perkasa,Data Analyst,Magang,Selecting Student by Company,2025-02-03,On Progress
TS37404,20211771,TC10777,Bella Utami,6,PT Abadi Perkasa,Data Analyst,Magang,Study Case,2025-01-27,On Progress
TS37405,202121374,TC10777,Aldi Cahyani,6,PT Abadi Perkasa,Data Analyst,Magang,Placement,2025-04-02,Placement
TS37406,201910885,TC10778,Erlangga Oktaviani,10,PT Global Cerdas,Instructional Designer,Magang,Placement,2025-03-12,Placement
TS37407,202215428,TC10778,Kevin Sari,3,PT Global Cerdas,Instructional Designer,Magang,Rejected,2025-02-08,Rejection Study Case
TS37408,202318977,TC10779,Prasetyo Mahendra,3,PT Sejahtera Gemilang,Store Supervisor Intern,Magang,Ghosting,2024-12-03,Ghosting
TS37409,20221465,TC10779,Ilham Maulana,3,PT Sejahtera Gemilang,Store Supervisor Intern,Magang,Finish,2024-11-06,On Progress
TS37410,20218769,TC10779,Qonita Ramadhani,5,PT Sejahtera Gemilang,Store Supervisor Intern,Magang,Finish,2025-01-10,On Progress
TS37411,202224945,TC10780,Prasetyo Puspitasari,4,CV Nusa Perkasa,Customer Service Intern,Magang,FU 1,2024-11-12,On Progress
TS37412,202019208,TC10780,Kevin Dewi,8,CV Nusa Perkasa,Customer Service Intern,Magang,Study Case,2024-11-08,On Progress
TS37413,202316720,TC10780,Oki Cahyani,3,CV Nusa Perkasa,Customer Service Intern,Magang,Rejected,2024-11-24,Rejection Final Interview
TS37414,202022453,TC10781,Wahyu Firdaus,7,CV Sukses Bersama,Sales Admin,Magang,Rejected,2025-02-13,Rejection Study Case
TS37415,20217160,TC10781,Zahra Anggraeni,6,CV Sukses Bersama,Sales Admin,Magang,Rejected,2025-03-31,Rejection Interview User
TS37416,202215282,TC10781,Galih Ramadhani,3,CV Sukses Bersama,Sales Admin,Magang,Rejected,2025-04-12,Rejection Study Case
TS37417,202211102,TC10781,Budi Ramadhani,4,CV Sukses Bersama,Sales Admin,Magang,Study Case,2025-02-10,On Progress
TS37418,20222121,TC10781,Dani Ramadhan,5,CV Sukses Bersama,Sales Admin,Magang,Finish,2025-03-24,Placement
TS37419,20206030,TC10783,Naufal Cahyani,8,PT Indo Bangsa,IT Support,Magang,Rejected,2025-02-28,Rejection Screening CV
TS37420,202323883,TC10784,Putri Ningsih,2,PT Sejahtera Abadi,Project Coordinator Intern,Part-time,Placement,2024-12-11,Placement
TS37421,202015960,TC10784,Ulfa Maulana,8,PT Sejahtera Abadi,Project Coordinator Intern,Part-time,Placement,2024-11-21,Placement
TS37422,202112534,TC10784,Ahmad Syahputra,7,PT Sejahtera Abadi,Project Coordinator Intern,Part-time,Study Case,2024-11-06,On Progress
TS37423,202122995,TC10785,Amelia Ramadhani,5,CV Sejahtera Kreatif,IT Support,Full-time,Interview User,2024-12-10,On Progress
