id_status;NIM;email;nama;semester;program_studi;no_whatsapp;CV;portofolio;IPK;status;domisili;ketersediaan;tools;sync_date
SS24368;202124368;202124368@student.uns.ac.id;Anggi Putra;6;Psikologi;81225960089;Ada;Ada;3.09;Active;Surakarta;Available;Qualtrics, Excel, SPSS, Google Forms;17/11/2023
SS24369;202124369;202124369@student.uns.ac.id;Oki Ningsih;7;Sastra Inggris;81314230255;Ada;Ada;3.52;Active;Jakarta;Placed;WordPress, SDL Trados;17/09/2023
SS24370;202124370;202124370@student.uns.ac.id;Hanif Ardiansyah;6;Teknik Elektro;85765991511;Ada;Ada;3.13;Cuti;Semarang;Tidak Aktif;Verilog, Arduino;20/11/2024
SS24371;202324371;202324371@student.uns.ac.id;Mega Lestari;2;Desain Komunikasi Visual;81202246635;Ada;Ada;2.98;Inactive;Semarang;Tidak Aktif;Blender, InDesign, Figma;21/07/2023
SS24372;202124372;202124372@student.uns.ac.id;Gilang Suryadi;7;Informatika;83847331090;Tidak Ada;Ada;3.38;Active;Surakarta;Tidak Aktif;Docker, Git;02/09/2023
SS24373;202224373;202224373@student.uns.ac.id;Bayu Oktaviani;5;Akuntansi;85394182277;Ada;Tidak Ada;2.56;Active;Surakarta;Placed;SAP, Zahir, Excel, MYOB;22/09/2024
SS24374;202124374;202124374@student.uns.ac.id;Wahyu Ramadhan;5;Manajemen;81213726002;Ada;Ada;2.74;Cuti;Bogor;Tidak Aktif;Google Analytics, SAP, Power BI, Canva, SQL;16/12/2024
SS24375;202324375;202324375@student.uns.ac.id;Taufik Mahendra;3;Desain Komunikasi Visual;81588699228;Ada;Tidak Ada;3.29;Active;Surakarta;Available;Figma, Canva;29/05/2024
SS24376;202224376;202224376@student.uns.ac.id;Galuh Nugraha;3;Informatika;82193779772;Ada;Tidak Ada;2.86;Active;Depok;Available;Go, C++;11/01/2025
SS24377;202224377;202224377@student.uns.ac.id;Lutfia Wulandari;5;Informatika;85398630618;Ada;Ada;3.18;Active;Yogyakarta;Placed;Git, Java, Laravel;30/04/2024
SS24378;202324378;202324378@student.uns.ac.id;Hafiz Ramadhan;3;Akuntansi;81378900972;Ada;Tidak Ada;2.92;Active;Semarang;Available;Accurate, SQL, Jurnal.id;03/06/2023
SS24379;202024379;202024379@student.uns.ac.id;Farah Gunawan;9;Ilmu Hukum;85884990134;Ada;Ada;3.44;Active;Surakarta;Available;JDIH, Westlaw, Mendeley, Microsoft Office, LexisNexis;27/07/2024
SS24380;202324380;202324380@student.uns.ac.id;Anggi Nugraha;3;Sastra Inggris;85800840267;Ada;Ada;2.68;Active;Karanganyar;Placed;WordPress, CAT Tools;04/03/2023
SS24381;202224381;202224381@student.uns.ac.id;Farhan Maulana;4;Teknik Industri;81567647021;Tidak Ada;Tidak Ada;3.6;Lulus;Semarang;Tidak Aktif;SAP, Arena Simulation;02/06/2023
SS24382;202124382;202124382@student.uns.ac.id;Krisna Ramadhan;6;Akuntansi;82237418068;Ada;Ada;3.22;Active;Karanganyar;Placed;Accurate, Jurnal.id, SQL;02/07/2024
SS24383;202224383;202224383@student.uns.ac.id;Gita Firmansyah;5;Informatika;82216343568;Ada;Tidak Ada;3.45;Inactive;Jakarta;Tidak Aktif;Java, Laravel, C++, React, Flutter;22/04/2024
SS24384;202324384;202324384@student.uns.ac.id;Intan Lestari;3;Teknik Industri;82195068330;Tidak Ada;Ada;3.67;Active;Surakarta;Available;Python, Excel, Arena Simulation, MATLAB, SAP;30/06/2024
SS24385;202124385;202124385@student.uns.ac.id;Rangga Ramadhan;5;Teknik Industri;81313399591;Ada;Tidak Ada;3.61;Active;Karanganyar;Placed;Minitab, SAP, MATLAB, Python, Excel;08/02/2024
SS24386;202324386;202324386@student.uns.ac.id;Umar Hakim;2;Ilmu Hukum;81229984953;Ada;Ada;3.03;Active;Boyolali;Available;Mendeley, LexisNexis;04/12/2023
SS24387;202124387;202124387@student.uns.ac.id;Dimas Cahyono;6;Psikologi;81362947725;Ada;Ada;2.61;Active;Karanganyar;Placed;Excel, Jamovi, Qualtrics, Google Forms, NVivo;10/11/2024
SS24388;202224388;202224388@student.uns.ac.id;Tasya Rahmawati;3;Informatika;85806034685;Tidak Ada;Ada;2.76;Active;Klaten;Available;C++, Docker, MongoDB, Python;02/05/2023
SS24389;202324389;202324389@student.uns.ac.id;Ivan Handoko;3;Teknik Industri;85879646995;Tidak Ada;Tidak Ada;3.41;Cuti;Karanganyar;Tidak Aktif;Excel, Arena Simulation, Minitab, SolidWorks;13/08/2024
SS24390;202124390;202124390@student.uns.ac.id;Satria Putra;7;Akuntansi;82149437274;Ada;Ada;3.13;Active;Surakarta;Placed;MYOB, SAP, SQL, Power BI, Excel;19/06/2024
SS24391;202324391;202324391@student.uns.ac.id;Yoga Kurniawan;2;Ekonomi Pembangunan;82177574678;Ada;Tidak Ada;3.25;Lulus;Surakarta;Tidak Aktif;Python, Stata;03/08/2023
SS24392;202124392;202124392@student.uns.ac.id;Dafa Firmansyah;5;Manajemen;81554366497;Ada;Ada;3.38;Active;Surakarta;Placed;SAP, Canva, SQL, Excel, SPSS;17/01/2024
SS24393;202224393;202224393@student.uns.ac.id;Mega Ningsih;4;Akuntansi;81613150241;Ada;Ada;2.89;Active;Yogyakarta;Placed;Power BI, SQL, Jurnal.id;31/05/2023
SS24394;202124394;202124394@student.uns.ac.id;Irfan Wardani;6;Psikologi;82103276049;Ada;Tidak Ada;2.76;Active;Semarang;Placed;Jamovi, Excel, NVivo;16/11/2023
SS24395;202224395;202224395@student.uns.ac.id;Rani Safitri;4;Informatika;87780095556;Tidak Ada;Tidak Ada;3.96;Active;Jakarta;Tidak Aktif;Java, SQL, React, Python, Git;17/02/2024
SS24396;202224396;202224396@student.uns.ac.id;Yoga Kurniawan;4;Psikologi;81636611603;Tidak Ada;Ada;3.4;Active;Boyolali;Available;Jamovi, Qualtrics, SPSS, NVivo, Excel;09/04/2023
SS24397;202124397;202124397@student.uns.ac.id;Krisna Utami;5;Statistika;85802239593;Ada;Ada;3.16;Active;Bandung;Placed;Tableau, MATLAB, SQL, R;29/09/2024
SS24398;202224398;202224398@student.uns.ac.id;Salma Wibowo;4;Teknik Industri;85785922484;Ada;Ada;3.3;Active;Surakarta;Placed;Minitab, SolidWorks;02/04/2024
SS24399;202124399;202124399@student.uns.ac.id;Hendra Rahmawati;5;Pendidikan Teknik Informatika;85318812679;Ada;Tidak Ada;3.11;Active;Semarang;Available;JavaScript, HTML/CSS;03/01/2024
SS24400;202124400;202124400@student.uns.ac.id;Amelia Dewi;5;Psikologi;87875097964;Ada;Ada;3.49;Active;Surakarta;Available;Jamovi, SPSS, Excel, Google Forms, Qualtrics;22/09/2024
SS24401;202124401;202124401@student.uns.ac.id;Winda Handoko;6;Teknik Industri;87895029525;Ada;Ada;3.06;Inactive;Surakarta;Tidak Aktif;AutoCAD, Minitab, Python, MATLAB;13/12/2024
SS24402;202324402;202324402@student.uns.ac.id;Mega Santoso;2;Pendidikan Teknik Informatika;82212993497;Ada;Ada;2.52;Active;Boyolali;Available;Python, HTML/CSS, SQL, Scratch, Figma;17/07/2024
SS24403;202024403;202024403@student.uns.ac.id;Dinda Suryadi;7;Ilmu Hukum;85881949177;Ada;Tidak Ada;3.27;Active;Malang;Available;Westlaw, LexisNexis, JDIH;03/02/2024
SS24404;202324404;202324404@student.uns.ac.id;Joko Syahputra;2;Psikologi;85367394919;Ada;Ada;3.32;Active;Boyolali;Available;Google Forms, NVivo, Excel, Jamovi;20/08/2023
SS24405;202124405;202124405@student.uns.ac.id;Dinda Sulistyo;5;Sistem Informasi;85682166495;Ada;Ada;3.49;Active;Karanganyar;Placed;ERPNext, Power BI, BPMN, Python;25/04/2024
SS24406;202224406;202224406@student.uns.ac.id;Bunga Cahyani;4;Informatika;85603229062;Tidak Ada;Ada;3.59;Active;Yogyakarta;Available;Flutter, Java, JavaScript;22/08/2024
SS24407;201924407;201924407@student.uns.ac.id;Zaki Ramadhani;10;Teknik Sipil;85777645298;Ada;Tidak Ada;3.56;Active;Malang;Tidak Aktif;SAP2000, MS Project, Revit, AutoCAD;02/02/2023
SS24408;202224408;202224408@student.uns.ac.id;Aldi Putra;3;Statistika;81236259741;Ada;Ada;3.59;Active;Boyolali;Placed;Power BI, R, SPSS;09/03/2024
SS24409;202324409;202324409@student.uns.ac.id;Hasna Handoko;3;Informatika;83865177903;Ada;Ada;3.81;Active;Surakarta;Available;Python, Flutter, JavaScript;16/04/2023
SS24410;202324410;202324410@student.uns.ac.id;Maulana Hartono;3;Teknik Industri;81673319911;Ada;Tidak Ada;2.79;Active;Semarang;Placed;Excel, Arena Simulation, SolidWorks;27/11/2023
SS24411;202224411;202224411@student.uns.ac.id;Farah Handayani;4;Desain Komunikasi Visual;85778575804;Ada;Tidak Ada;4;Active;Depok;Placed;Adobe Photoshop, Blender;11/08/2023
SS24412;202324412;202324412@student.uns.ac.id;Lestari Fitriani;2;Sastra Inggris;85216864828;Ada;Tidak Ada;3.25;Lulus;Depok;Tidak Aktif;Grammarly, CAT Tools;31/07/2023
SS24413;202124413;202124413@student.uns.ac.id;Krisna Prasetya;5;Teknik Industri;81231904033;Ada;Ada;3.14;Active;Yogyakarta;Tidak Aktif;Minitab, MATLAB, SolidWorks;16/08/2024
SS24414;202224414;202224414@student.uns.ac.id;Galih Nugroho;3;Desain Komunikasi Visual;81540910301;Tidak Ada;Ada;2.83;Active;Surabaya;Available;Adobe Photoshop, Canva;19/05/2024
SS24415;202224415;202224415@student.uns.ac.id;Guntur Lestari;4;Desain Komunikasi Visual;81219319115;Ada;Tidak Ada;3.65;Inactive;Surabaya;Tidak Aktif;Figma, Canva, Adobe After Effects, Adobe Illustrator, Blender;21/12/2023
SS24416;202324416;202324416@student.uns.ac.id;Oscar Permana;3;Pendidikan Teknik Informatika;85777981916;Ada;Ada;2.93;Active;Yogyakarta;Tidak Aktif;Git, Python, HTML/CSS, SQL, JavaScript;03/04/2023
SS24417;202024417;202024417@student.uns.ac.id;Ilham Dewi;8;Psikologi;81693726516;Ada;Tidak Ada;3.51;Active;Semarang;Available;SPSS, NVivo;16/04/2023
SS24418;202124418;202124418@student.uns.ac.id;Rizky Febriani;7;Teknik Industri;81641392276;Tidak Ada;Tidak Ada;2.61;Active;Surakarta;Tidak Aktif;Excel, SolidWorks, SAP;18/02/2024
SS24419;202224419;202224419@student.uns.ac.id;Rizky Nugraha;3;Pendidikan Teknik Informatika;85721350678;Ada;Tidak Ada;3.22;Active;Surakarta;Placed;Scratch, Figma, Git, JavaScript;29/03/2023
SS24420;202224420;202224420@student.uns.ac.id;Hana Fitriani;5;Informatika;81278858110;Ada;Ada;3.25;Active;Malang;Placed;Java, SQL, Laravel, React, Node.js;29/11/2024
SS24421;202324421;202324421@student.uns.ac.id;Arif Handayani;3;Akuntansi;85697806164;Ada;Ada;3.24;Active;Karanganyar;Tidak Aktif;Zahir, Excel, Power BI, Jurnal.id, SAP;24/10/2024
SS24422;202224422;202224422@student.uns.ac.id;Candra Puspitasari;5;Ekonomi Pembangunan;85774866862;Ada;Ada;3.74;Active;Bogor;Available;R, Stata, Python;20/03/2024
SS24423;202224423;202224423@student.uns.ac.id;Taufik Saputra;5;Akuntansi;83869779145;Ada;Tidak Ada;3.49;Active;Magelang;Placed;Zahir, Accurate, Excel, Power BI;02/11/2024
SS24424;202124424;202124424@student.uns.ac.id;Mega Nugraha;5;Informatika;81242848185;Ada;Tidak Ada;3.85;Lulus;Bogor;Tidak Aktif;Flutter, Java, Git, Node.js;27/05/2023
SS24425;202124425;202124425@student.uns.ac.id;Olivia Mahendra;7;Statistika;82221191312;Tidak Ada;Ada;3.68;Active;Bandung;Tidak Aktif;Excel, MATLAB, R, SPSS;11/11/2023
SS24426;202224426;202224426@student.uns.ac.id;Tika Utami;5;Agroteknologi;87852488621;Ada;Tidak Ada;2.93;Active;Depok;Tidak Aktif;ArcGIS, Drone Mapping;04/03/2023
SS24427;202024427;202024427@student.uns.ac.id;Olivia Hakim;8;Sastra Inggris;81589280147;Ada;Ada;3.24;Active;Jakarta;Placed;WordPress, SDL Trados, Grammarly, CAT Tools, Microsoft Office;07/04/2024
SS24428;202024428;202024428@student.uns.ac.id;Hesti Setiawan;9;Informatika;81356882214;Ada;Ada;3.26;Active;Surakarta;Available;Java, Docker, Python;11/10/2024
SS24429;202224429;202224429@student.uns.ac.id;Nisa Fitriani;3;Pendidikan Teknik Informatika;81699287708;Ada;Ada;3.33;Active;Surakarta;Placed;SQL, Python, Scratch;28/05/2024
SS24430;202224430;202224430@student.uns.ac.id;Surya Syahputra;4;Informatika;85377684831;Ada;Tidak Ada;2.92;Active;Surakarta;Available;React, SQL, Node.js, Flutter, Java;03/02/2023
SS24431;202224431;202224431@student.uns.ac.id;Fajar Suryadi;5;Desain Komunikasi Visual;85867324486;Ada;Tidak Ada;2.91;Cuti;Karanganyar;Tidak Aktif;Adobe Photoshop, Sketch, Blender, Figma;21/05/2024
SS24432;202224432;202224432@student.uns.ac.id;Amelia Kusuma;5;Manajemen;83819437104;Ada;Tidak Ada;3.53;Active;Klaten;Placed;Power BI, SAP;18/08/2024
SS24433;202124433;202124433@student.uns.ac.id;Lestari Wibowo;6;Desain Komunikasi Visual;85700710100;Tidak Ada;Ada;3.03;Active;Surakarta;Tidak Aktif;Blender, Adobe Illustrator;01/10/2024
SS24434;202224434;202224434@student.uns.ac.id;Hendra Utami;5;Sistem Informasi;83808416249;Ada;Tidak Ada;3.25;Inactive;Jakarta;Tidak Aktif;Python, SQL, Java, BPMN, Power BI;01/04/2024
SS24435;201924435;201924435@student.uns.ac.id;Arif Wardani;11;Manajemen;85641117077;Ada;Tidak Ada;3.3;Lulus;Surakarta;Tidak Aktif;Google Analytics, Excel;12/05/2024
SS24436;202224436;202224436@student.uns.ac.id;Ahmad Maulana;5;Informatika;82205708183;Ada;Tidak Ada;3.32;Inactive;Yogyakarta;Tidak Aktif;SQL, JavaScript;12/04/2023
SS24437;202224437;202224437@student.uns.ac.id;Dewi Pratama;5;Farmasi;82225666737;Ada;Tidak Ada;3.12;Active;Surakarta;Placed;R, SPSS;25/07/2024
SS24438;202324438;202324438@student.uns.ac.id;Aldi Nugraha;2;Ilmu Hukum;87826638855;Ada;Ada;3.95;Active;Boyolali;Available;Microsoft Office, JDIH;09/10/2023
SS24439;202224439;202224439@student.uns.ac.id;Dewi Prabowo;5;Teknik Mesin;85714297469;Ada;Ada;3.65;Lulus;Surakarta;Tidak Aktif;CNC Programming, AutoCAD, MATLAB;15/04/2024
SS24440;202024440;202024440@student.uns.ac.id;Qonita Setiawan;8;Pendidikan Teknik Informatika;87828092147;Ada;Ada;3.23;Lulus;Semarang;Tidak Aktif;HTML/CSS, Figma;19/07/2024
SS24441;202224441;202224441@student.uns.ac.id;Intan Nugraha;3;Sastra Inggris;87745429169;Ada;Ada;2.85;Active;Surakarta;Tidak Aktif;CAT Tools, Microsoft Office, SDL Trados, WordPress, Grammarly;06/12/2023
SS24442;202224442;202224442@student.uns.ac.id;Ivan Wulandari;5;Sistem Informasi;81643375988;Ada;Ada;3.14;Lulus;Klaten;Tidak Aktif;BPMN, Tableau;27/12/2024
SS24443;201924443;201924443@student.uns.ac.id;Rangga Ningsih;9;Statistika;83877506950;Ada;Ada;3.94;Active;Magelang;Placed;Power BI, SPSS, MATLAB, SQL;27/05/2023
SS24444;202224444;202224444@student.uns.ac.id;Gita Wulandari;3;Ilmu Komunikasi;82116225274;Tidak Ada;Ada;3.01;Active;Bandung;Available;Figma, Google Analytics, WordPress, CapCut;26/07/2023
SS24445;202324445;202324445@student.uns.ac.id;Dwi Ardiansyah;2;Ilmu Hukum;81559765356;Ada;Ada;3.3;Active;Boyolali;Placed;Mendeley, JDIH;22/02/2023
SS24446;202124446;202124446@student.uns.ac.id;Tika Cahyani;6;Akuntansi;83811298791;Ada;Tidak Ada;3.73;Active;Surakarta;Placed;MYOB, Jurnal.id, Accurate, Power BI;09/01/2024
SS24447;202124447;202124447@student.uns.ac.id;Vina Anggara;7;Akuntansi;85329740697;Ada;Tidak Ada;2.95;Active;Bekasi;Available;Zahir, Excel;16/12/2024
SS24448;202124448;202124448@student.uns.ac.id;Ahmad Rahmawati;5;Agroteknologi;85722032186;Ada;Tidak Ada;3.57;Active;Surakarta;Placed;QGIS, ArcGIS, SPSS;05/10/2024
SS24449;202224449;202224449@student.uns.ac.id;Ulfa Maulana;4;Informatika;85735998625;Ada;Ada;3.15;Active;Surakarta;Placed;Java, Git, MongoDB;20/08/2024
SS24450;202124450;202124450@student.uns.ac.id;Vino Nugroho;5;Informatika;83871812992;Ada;Tidak Ada;3.97;Active;Malang;Tidak Aktif;Node.js, SQL;10/05/2024
SS24451;202024451;202024451@student.uns.ac.id;Eka Permana;8;Desain Komunikasi Visual;82192543616;Tidak Ada;Ada;3.83;Active;Jakarta;Tidak Aktif;Blender, Adobe After Effects;28/09/2023
SS24452;202224452;202224452@student.uns.ac.id;Prasetyo Nugraha;5;Sistem Informasi;83872597463;Tidak Ada;Tidak Ada;3.26;Lulus;Semarang;Tidak Aktif;ERPNext, SQL, Java, PHP;12/01/2025
SS24453;202024453;202024453@student.uns.ac.id;Aditya Wardani;9;Manajemen;85670420489;Ada;Ada;3.11;Active;Jakarta;Placed;Power BI, SAP, SPSS, Excel;13/07/2023
SS24454;202224454;202224454@student.uns.ac.id;Farel Hidayat;5;Manajemen;83894087933;Ada;Ada;3.33;Active;Surakarta;Placed;SAP, Power BI, Excel, SPSS;19/04/2023
SS24455;202024455;202024455@student.uns.ac.id;Candra Utami;9;Informatika;85379503555;Ada;Ada;2.97;Active;Tangerang;Placed;Go, MongoDB, Python, Flutter;21/04/2023
SS24456;202124456;202124456@student.uns.ac.id;Qori Prabowo;5;Akuntansi;87710652027;Tidak Ada;Tidak Ada;3.23;Active;Yogyakarta;Available;SAP, Accurate, MYOB, Zahir, SQL;16/04/2023
SS24457;202324457;202324457@student.uns.ac.id;Oscar Hakim;2;Teknik Industri;82119648802;Ada;Ada;3.8;Active;Surabaya;Placed;AutoCAD, Excel, SolidWorks, Minitab, Python;15/06/2024
SS24458;202124458;202124458@student.uns.ac.id;Prita Budiman;7;Manajemen;83887128719;Ada;Tidak Ada;2.65;Active;Boyolali;Placed;SPSS, SQL, Canva, Excel;18/03/2023
SS24459;202224459;202224459@student.uns.ac.id;Satria Suryadi;5;Teknik Sipil;87885705401;Tidak Ada;Ada;3.65;Active;Magelang;Available;Revit, MS Project, SketchUp, ETABS;15/07/2024
SS24460;202024460;202024460@student.uns.ac.id;Qori Handayani;9;Psikologi;81578173502;Ada;Ada;3.12;Cuti;Surakarta;Tidak Aktif;Excel, Google Forms, Qualtrics, NVivo, Jamovi;24/07/2023
SS24461;202124461;202124461@student.uns.ac.id;Maya Wardani;6;Teknik Elektro;85608905839;Ada;Ada;3.18;Active;Tangerang;Available;Verilog, LabVIEW, MATLAB;13/04/2024
SS24462;202124462;202124462@student.uns.ac.id;Wahyu Hartono;6;Akuntansi;83837007963;Ada;Tidak Ada;3.72;Active;Jakarta;Placed;Accurate, Excel, Zahir;03/09/2024
SS24463;201924463;201924463@student.uns.ac.id;Riska Maulana;9;Sistem Informasi;81599327931;Ada;Ada;3.5;Active;Boyolali;Placed;Python, Excel, SAP;16/04/2023
SS24464;202024464;202024464@student.uns.ac.id;Ahmad Dewi;9;Teknik Elektro;82160412282;Ada;Tidak Ada;3.25;Active;Yogyakarta;Placed;LabVIEW, Python, MATLAB, Verilog, Arduino;24/06/2024
SS24465;202324465;202324465@student.uns.ac.id;Hafiz Mahendra;2;Sastra Inggris;85390795529;Ada;Ada;2.81;Active;Surakarta;Placed;Grammarly, Microsoft Office, CAT Tools;21/10/2024
SS24466;202124466;202124466@student.uns.ac.id;Nisa Adriansyah;6;Informatika;81680656950;Ada;Ada;3.43;Active;Karanganyar;Available;Flutter, Python, JavaScript, Git, Node.js;28/10/2024
SS24467;202124467;202124467@student.uns.ac.id;Fajar Santoso;6;Desain Komunikasi Visual;83801103479;Ada;Tidak Ada;3.56;Active;Surabaya;Available;Adobe After Effects, Sketch;15/05/2023
SS24468;201924468;201924468@student.uns.ac.id;Ivan Puspitasari;11;Informatika;85609965663;Ada;Ada;3.54;Active;Bogor;Available;Flutter, Java, Docker, C++;01/04/2023
SS24469;202324469;202324469@student.uns.ac.id;Bagus Hartono;3;Manajemen;82117728239;Tidak Ada;Ada;3.28;Active;Jakarta;Available;SPSS, Excel, SAP, SQL;14/03/2023
SS24470;202124470;202124470@student.uns.ac.id;Tasya Ramadhani;7;Manajemen;81345700777;Ada;Ada;3.59;Lulus;Surabaya;Tidak Aktif;SAP, Excel, Canva, SPSS;15/02/2024
SS24471;202124471;202124471@student.uns.ac.id;Hendra Hidayat;7;Manajemen;85386583842;Ada;Ada;3.42;Active;Surakarta;Placed;Excel, SPSS, Power BI, SAP;30/05/2024
SS24472;202124472;202124472@student.uns.ac.id;Farah Utami;5;Informatika;85781325722;Ada;Ada;3.02;Active;Bekasi;Available;React, Python;25/11/2024
SS24473;202224473;202224473@student.uns.ac.id;Teguh Kurniawan;4;Sistem Informasi;87812144257;Ada;Ada;3.19;Lulus;Jakarta;Tidak Aktif;Excel, Python, PHP;23/04/2024
SS24474;202124474;202124474@student.uns.ac.id;Galih Lestari;6;Manajemen;87743787654;Ada;Tidak Ada;3.07;Lulus;Tangerang;Tidak Aktif;SAP, Google Analytics, SPSS;17/03/2023
SS24475;202224475;202224475@student.uns.ac.id;Yuni Ardiansyah;3;Agroteknologi;81244980540;Ada;Ada;3.38;Lulus;Jakarta;Tidak Aktif;AutoCAD, Drone Mapping;09/01/2025
SS24476;202224476;202224476@student.uns.ac.id;Gibran Suryadi;4;Teknik Sipil;87872359551;Ada;Ada;2.76;Active;Karanganyar;Placed;ETABS, SAP2000, SketchUp, MS Project, Revit;10/07/2024
SS24477;201924477;201924477@student.uns.ac.id;Farhan Suryadi;11;Pendidikan Teknik Informatika;87748207575;Tidak Ada;Ada;2.71;Active;Surakarta;Available;SQL, Git, Python, Moodle, Scratch;22/09/2023
SS24478;202324478;202324478@student.uns.ac.id;Faisal Putra;2;Teknik Elektro;85301094518;Ada;Ada;2.76;Active;Magelang;Placed;Verilog, Python, LabVIEW, Proteus, C/C++;22/04/2023
SS24479;202224479;202224479@student.uns.ac.id;Lukman Syahputra;5;Desain Komunikasi Visual;81569681785;Ada;Ada;4;Active;Bandung;Placed;Adobe After Effects, Adobe Photoshop;13/10/2023
SS24480;202024480;202024480@student.uns.ac.id;Lutfia Pratama;7;Ilmu Komunikasi;81544417487;Ada;Ada;3.4;Active;Karanganyar;Placed;Hootsuite, CapCut;04/05/2023
SS24481;202124481;202124481@student.uns.ac.id;Kartika Mahendra;5;Pendidikan Teknik Informatika;81635626772;Ada;Ada;3.36;Active;Surakarta;Available;Moodle, Git, Scratch;01/12/2023
SS24482;201924482;201924482@student.uns.ac.id;Zaki Ningsih;11;Sastra Inggris;81515341087;Ada;Tidak Ada;2.98;Active;Surakarta;Available;WordPress, CAT Tools, Microsoft Office, SDL Trados, Grammarly;27/12/2023
SS24483;202224483;202224483@student.uns.ac.id;Maya Pangestu;4;Teknik Industri;83841109090;Ada;Tidak Ada;3.32;Active;Surakarta;Placed;Arena Simulation, SolidWorks;11/03/2024
SS24484;202324484;202324484@student.uns.ac.id;Oki Hakim;2;Statistika;85724973526;Ada;Ada;3.92;Active;Bogor;Available;Power BI, Tableau, SPSS;14/11/2024
SS24485;202224485;202224485@student.uns.ac.id;Galih Setiawan;4;Farmasi;81555193666;Tidak Ada;Tidak Ada;3.33;Active;Surabaya;Tidak Aktif;Python, Microsoft Office, ChemDraw;20/08/2024
SS24486;202024486;202024486@student.uns.ac.id;Ika Pratama;8;Desain Komunikasi Visual;82178645108;Ada;Tidak Ada;3.56;Inactive;Bogor;Tidak Aktif;Figma, InDesign, Adobe Photoshop, Blender, Sketch;18/11/2023
SS24487;202224487;202224487@student.uns.ac.id;Tiara Lestari;3;Desain Komunikasi Visual;85731989157;Ada;Ada;3.91;Active;Surabaya;Tidak Aktif;InDesign, Sketch, Blender, Adobe Illustrator;04/06/2023
SS24488;202224488;202224488@student.uns.ac.id;Farah Pratama;4;Informatika;85690976674;Ada;Tidak Ada;2.8;Active;Semarang;Available;Flutter, Node.js, JavaScript, Laravel;01/10/2024
SS24489;202324489;202324489@student.uns.ac.id;Hesti Cahyani;2;Teknik Elektro;85267519519;Ada;Ada;2.85;Active;Surakarta;Available;Python, LabVIEW;16/10/2023
SS24490;202224490;202224490@student.uns.ac.id;Tiara Safitri;3;Manajemen;85758146795;Ada;Tidak Ada;3.13;Active;Malang;Placed;SPSS, Power BI, Google Analytics;14/01/2025
SS24491;202124491;202124491@student.uns.ac.id;Bayu Ramadhan;7;Sistem Informasi;83802782444;Ada;Ada;3.87;Active;Magelang;Available;Power BI, Excel, SQL, ERPNext;27/08/2024
SS24492;202224492;202224492@student.uns.ac.id;Arif Wibowo;5;Desain Komunikasi Visual;87810567624;Ada;Ada;2.89;Active;Yogyakarta;Available;InDesign, Canva, Figma;27/11/2024
SS24493;201924493;201924493@student.uns.ac.id;Anggi Firdaus;10;Sistem Informasi;85862184715;Tidak Ada;Ada;3.66;Active;Magelang;Available;Excel, Java, SQL, PHP;04/01/2025
SS24494;202024494;202024494@student.uns.ac.id;Naufal Suryadi;9;Akuntansi;81289404210;Ada;Ada;3.27;Cuti;Surakarta;Tidak Aktif;Accurate, Excel, MYOB;30/08/2023
